Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-14 00:00:00+05:30,2916.492200456414,2922.477671901626,2853.2580928331454,2857.89208984375,3611416,0.0,0.0
2025-10-15 00:00:00+05:30,2878.9193527026337,2887.349664986807,2859.539215693528,2877.756591796875,4282226,11.0,0.0
2025-10-16 00:00:00+05:30,2877.8534092983937,2882.7954389661986,2851.8842144350965,2878.628662109375,3251495,0.0,0.0
2025-10-17 00:00:00+05:30,2877.950145926403,2896.1675207642234,2863.8025522629873,2870.391845703125,4374683,0.0,0.0
2025-10-20 00:00:00+05:30,2892.9698128193104,2929.307567962745,2886.186765192536,2921.749267578125,3133039,0.0,0.0
2025-10-21 00:00:00+05:30,2937.1568492749448,2937.8351067763124,2903.1446131495227,2913.512939453125,310644,0.0,0.0
2025-10-23 00:00:00+05:30,2960.3157836535247,3001.983076189401,2942.001649703373,2977.95166015625,5564758,0.0,0.0
2025-10-24 00:00:00+05:30,2984.541081052346,2994.231149497321,2963.513679841537,2968.26171875,2684318,0.0,0.0
2025-10-27 00:00:00+05:30,2971.4594315335457,2998.300873295387,2965.3546412157716,2989.2890625,1946312,0.0,0.0
2025-10-28 00:00:00+05:30,2980.6650953225503,2994.424945391891,2945.974602490029,2963.1259765625,3470737,0.0,0.0
2025-10-29 00:00:00+05:30,2963.125962015583,2980.665080689528,2951.691870406029,2962.83544921875,2895420,0.0,0.0
2025-10-30 00:00:00+05:30,2954.598904451086,2968.843257944529,2938.804045355743,2941.2265625,2241536,0.0,0.0
2025-10-31 00:00:00+05:30,2940.9357431934422,2972.3314700068563,2931.342670159881,2963.222900390625,1868085,0.0,0.0
2025-11-03 00:00:00+05:30,2952.467014430014,2963.2230855965854,2916.7107546258085,2923.300048828125,2194877,0.0,0.0
2025-11-04 00:00:00+05:30,2926.01311261092,2935.4124315282234,2883.7643202783443,2897.524169921875,2670720,0.0,0.0
2025-11-06 00:00:00+05:30,2897.427367073782,2930.2766034150336,2897.3303717628805,2917.58251953125,2542721,0.0,0.0
2025-11-07 00:00:00+05:30,2907.989767522932,2910.896788283535,2868.7449872547954,2899.074951171875,1830520,0.0,0.0
2025-11-10 00:00:00+05:30,2900.237480105872,2953.4358611387806,2899.2684732632038,2931.439453125,1556656,0.0,0.0
2025-11-11 00:00:00+05:30,2950.6259510827763,2960.9942773891976,2924.462765309628,2952.56396484375,2806868,0.0,0.0
2025-11-12 00:00:00+05:30,2965.1608589527805,3039.192885115363,2962.3508338140637,3034.735595703125,4460315,0.0,0.0
2025-11-13 00:00:00+05:30,3034.735507748666,3034.8322664831685,3005.859058134587,3009.4443359375,1740435,0.0,0.0
2025-11-14 00:00:00+05:30,2994.2312415737683,3016.6153949995773,2981.924901585002,3009.7353515625,2210794,0.0,0.0
2025-11-17 00:00:00+05:30,3009.7352518307202,3026.6928715689805,2990.93661372188,3006.052978515625,2232853,0.0,0.0
2025-11-18 00:00:00+05:30,3005.8592500198897,3008.7662705711664,2982.6030856096777,2991.421142578125,2548350,0.0,0.0
2025-11-19 00:00:00+05:30,3001.0142221592077,3057.216619603584,2987.932629650603,3050.142822265625,3151053,0.0,0.0
2025-11-20 00:00:00+05:30,3050.4335382511167,3066.4221511422043,3040.8404651460387,3047.332763671875,2700767,0.0,0.0
2025-11-21 00:00:00+05:30,3047.332837865448,3071.7517635606687,3038.030277327296,3052.953125,4177037,0.0,0.0
2025-11-24 00:00:00+05:30,3060.1236005069036,3080.375748831919,3033.960415828725,3043.84423828125,6703764,0.0,0.0
2025-11-25 00:00:00+05:30,3047.817296493595,3052.1778273241375,3018.4563415864895,3022.526123046875,2737920,0.0,0.0
2025-11-26 00:00:00+05:30,3022.1385231343734,3079.503679669953,3020.394263540353,3064.87158203125,2508527,0.0,0.0
2025-11-27 00:00:00+05:30,3081.4417653096157,3081.4417653096157,3028.1463888655812,3039.386962890625,2836233,0.0,0.0
2025-11-28 00:00:00+05:30,3042.681550361056,3049.755347777002,3028.1464474134714,3040.259033203125,1616690,0.0,0.0
2025-12-01 00:00:00+05:30,3040.6466638725274,3056.247769627983,3025.4333028223336,3036.2861328125,1747647,0.0,0.0
2025-12-02 00:00:00+05:30,3033.960607457575,3046.557697172346,3023.6890396759504,3038.514892578125,2512003,0.0,0.0
2025-12-03 00:00:00+05:30,3042.6813780586676,3112.3528729457903,3041.7123712503685,3081.441650390625,3952112,0.0,0.0
2025-12-04 00:00:00+05:30,3095.00770730463,3149.27208789607,3088.6121678196405,3129.11669921875,5025905,0.0,0.0
2025-12-05 00:00:00+05:30,3129.892081880524,3170.2028609083113,3122.527535293584,3137.837890625,5244013,0.0,0.0
2025-12-08 00:00:00+05:30,3142.489218360763,3158.8653395160463,3109.1554773099156,3136.190673828125,2544725,0.0,0.0
2025-12-09 00:00:00+05:30,3129.8919017803323,3133.4771795542747,3082.604323565585,3108.864501953125,2734893,0.0,0.0
2025-12-10 00:00:00+05:30,3125.0471830165943,3125.0471830165943,3079.6008550466445,3090.356689453125,1386849,0.0,0.0
2025-12-11 00:00:00+05:30,3105.6669848803986,3108.9615135733166,3055.3756234989633,3092.972900390625,1914362,0.0,0.0
2025-12-12 00:00:00+05:30,3098.5931202045713,3123.1090405337873,3086.9650381423917,3120.6865234375,1146554,0.0,0.0
2025-12-15 00:00:00+05:30,3111.577805569695,3137.8377476982373,3098.205464520373,3130.085693359375,1562190,0.0,0.0
2025-12-16 00:00:00+05:30,3120.202023295087,3120.202023295087,3092.197820262168,3105.763916015625,1734623,0.0,0.0
2025-12-17 00:00:00+05:30,3101.306446555184,3136.5782015286727,3101.306446555184,3118.0703125,1376350,0.0,0.0
2025-12-18 00:00:00+05:30,3127.954067510894,3185.9007236352077,3121.1710196569366,3179.11767578125,2307422,0.0,0.0
2025-12-19 00:00:00+05:30,3196.753634213965,3215.067769256,3177.179742937931,3180.280517578125,3902511,0.0,0.0
2025-12-22 00:00:00+05:30,3207.412479375921,3225.436100324642,3189.0013503402283,3221.8505859375,2632816,0.0,0.0
2025-12-23 00:00:00+05:30,3217.005670614833,3217.005670614833,3191.423985009323,3207.41259765625,2365420,0.0,0.0
2025-12-24 00:00:00+05:30,3201.695681385047,3223.98283930865,3193.943626455098,3216.1337890625,1367708,0.0,0.0
2025-12-26 00:00:00+05:30,3210.4167512800273,3217.102804044398,3170.3967202884214,3178.342529296875,1176664,0.0,0.0
2025-12-29 00:00:00+05:30,3178.342279524835,3186.094333865139,3142.392032892103,3150.7255859375,2079473,0.0,0.0
2025-12-30 00:00:00+05:30,3149.272405605489,3166.230026251057,3139.0978332181485,3146.171630859375,2807593,0.0,0.0
2025-12-31 00:00:00+05:30,3139.58231408187,3145.3963554042443,3099.3685282687848,3106.829833984375,3362634,0.0,0.0
2026-01-01 00:00:00+05:30,3115.35696849259,3133.865093634826,3099.0776063813255,3127.37255859375,1255735,0.0,0.0
2026-01-02 00:00:00+05:30,3133.7680727866077,3153.4389586535176,3119.717473820805,3149.950439453125,1184324,0.0,0.0
2026-01-05 00:00:00+05:30,3140.0667687506084,3146.3653134186775,3092.1009285860796,3116.423095703125,2341703,0.0,0.0
2026-01-06 00:00:00+05:30,3110.512016678168,3162.063134250383,3105.666982384277,3154.892578125,2912325,0.0,0.0
2026-01-07 00:00:00+05:30,3142.3921354819236,3198.3040184958663,3123.3027483604965,3193.458984375,1989442,0.0,0.0
2026-01-08 00:00:00+05:30,3185.028645932727,3185.028645932727,3083.3799179984962,3104.60107421875,4159336,0.0,0.0
2026-01-09 00:00:00+05:30,3092.1010079115476,3129.601527505619,3092.1010079115476,3108.38037109375,1938673,0.0,0.0
2026-01-12 00:00:00+05:30,3103.728835933978,3151.2101699835457,3075.9183875911604,3139.194580078125,2228342,0.0,0.0
2026-01-13 00:00:00+05:30,3144.42719813222,3178.3424375573745,3110.9964621274244,3166.71435546875,5645341,0.0,0.0
2026-01-14 00:00:00+05:30,3158.962158011942,3158.962158011942,3084.348634647856,3093.55419921875,3539511,0.0,0.0
2026-01-15 00:00:00+05:30,3093.55419921875,3093.55419921875,3093.55419921875,3093.55419921875,0,0.0,0.0
2026-01-16 00:00:00+05:30,3176.3318131508636,3178.7983689605644,3128.579389024886,3163.8017578125,4293470,57.0,0.0
2026-01-19 00:00:00+05:30,3145.3520534559602,3176.9239686725823,3109.9324074221513,3121.278564453125,3387562,0.0,0.0
2026-01-20 00:00:00+05:30,3109.4391143226594,3117.7266457653604,3049.7484617692403,3060.798583984375,4499273,0.0,0.0
2026-01-21 00:00:00+05:30,3058.5291438659533,3096.5141025881594,3040.769942385441,3080.826904296875,2015150,0.0,0.0
2026-01-22 00:00:00+05:30,3107.8603302315137,3117.7265535020897,3080.5309399469356,3108.2548828125,2269827,0.0,0.0
2026-01-23 00:00:00+05:30,3147.621264153488,3151.7650297600667,3109.8335807806325,3120.193115234375,2068857,0.0,0.0
2026-01-27 00:00:00+05:30,3132.5259981161435,3132.5259981161435,3088.127991843631,3115.75341796875,4279874,0.0,0.0
2026-01-28 00:00:00+05:30,3133.5125881835056,3162.3219126707263,3128.184923835551,3157.290283203125,2751234,0.0,0.0
2026-01-29 00:00:00+05:30,3157.2902623909354,3157.2902623909354,3083.786897692938,3102.335205078125,2457641,0.0,0.0
2026-01-30 00:00:00+05:30,3098.980713054142,3098.980713054142,3050.636219281569,3082.109375,3022068,0.0,0.0
2026-02-02 00:00:00+05:30,3155.218220087344,3155.218220087344,3092.074390792288,3127.1982421875,2636272,0.0,0.0
2026-02-03 00:00:00+05:30,3305.1848335937134,3305.1848335937134,3143.674804974814,3182.153076171875,4366060,0.0,0.0
2026-02-04 00:00:00+05:30,3078.2617963038065,3078.2617963038065,2946.0543986420407,2958.979248046875,10852595,0.0,0.0
2026-02-05 00:00:00+05:30,2950.000779389259,2989.1696378838233,2932.5376122480607,2951.480712890625,3521545,0.0,0.0
2026-02-06 00:00:00+05:30,2936.7800719556926,2945.0676030314735,2876.990663463912,2902.248291015625,4687389,0.0,0.0
2026-02-09 00:00:00+05:30,2919.5143380742375,2937.174782066686,2898.2031986297916,2908.760009765625,2380318,0.0,0.0
2026-02-10 00:00:00+05:30,2910.3385905230825,2971.3118985519286,2904.1228216834434,2944.673095703125,3547763,0.0,0.0
2026-02-11 00:00:00+05:30,2940.134620504305,2957.893822910036,2865.348597754142,2870.873779296875,3363513,0.0,0.0
2026-02-12 00:00:00+05:30,2831.4086986412967,2841.472197833708,2703.3450771056805,2713.31005859375,10612156,0.0,0.0
2026-02-13 00:00:00+05:30,2550.4187054416375,2676.706362809734,2550.4187054416375,2656.1845703125,11168735,0.0,0.0
2026-02-16 00:00:00+05:30,2663.880286127823,2683.4154564010123,2635.2682386101537,2670.39208984375,2918730,0.0,0.0
2026-02-17 00:00:00+05:30,2679.666188399951,2723.0775699498763,2659.144396219614,2681.04736328125,4209118,0.0,0.0
2026-02-18 00:00:00+05:30,2693.478928386682,2693.478928386682,2621.751534036431,2658.848388671875,2950820,0.0,0.0
2026-02-19 00:00:00+05:30,2671.7733571903564,2711.9288391622777,2630.9272877397234,2642.075927734375,3238849,0.0,0.0
2026-02-20 00:00:00+05:30,2631.3217917460984,2666.4456435463158,2612.0826560359187,2650.264892578125,2293482,0.0,0.0
2026-02-23 00:00:00+05:30,2650.0675026055624,2667.8267040377664,2624.612599044486,2640.497314453125,4699596,0.0,0.0
2026-02-24 00:00:00+05:30,2605.669504618486,2612.0825495938816,2527.035755172012,2539.269775390625,7798833,0.0,0.0
2026-02-25 00:00:00+05:30,2561.2716479227247,2618.6930211303556,2560.2850255621997,2594.126220703125,3621285,0.0,0.0
2026-02-26 00:00:00+05:30,2614.549064594777,2635.26813265383,2599.749730266882,2612.27978515625,3464267,0.0,0.0
2026-02-27 00:00:00+05:30,2645.726576120342,2652.6329325338243,2590.969035984877,2602.11767578125,5083717,0.0,0.0
2026-03-02 00:00:00+05:30,2557.324974292137,2588.6996112720262,2545.7815416803182,2578.537353515625,3374385,0.0,0.0
2026-03-04 00:00:00+05:30,2589.8837001747893,2599.7499237945026,2545.880246481027,2553.181396484375,3446434,0.0,0.0
2026-03-05 00:00:00+05:30,2565.2181034037962,2574.5910157046947,2512.335049229941,2544.3017578125,2960636,0.0,0.0
2026-03-06 00:00:00+05:30,2537.5927639837228,2584.161292192951,2519.4390085227947,2523.385498046875,3998643,0.0,0.0
2026-03-09 00:00:00+05:30,2496.1544256648085,2525.7530947438377,2471.4888680989507,2493.589111328125,3653428,0.0,0.0
2026-03-10 00:00:00+05:30,2507.007379980955,2511.1511456572443,2456.7883989435327,2479.480712890625,4323710,0.0,0.0
2026-03-11 00:00:00+05:30,2474.547570466413,2487.2749022159755,2427.1896984686477,2431.92529296875,2720664,0.0,0.0
2026-03-12 00:00:00+05:30,2426.8936916820116,2439.818299872899,2403.412031703097,2409.726318359375,2752075,0.0,0.0
2026-03-13 00:00:00+05:30,2404.398666093815,2413.179508655849,2364.9337721078678,2378.253173828125,2466488,0.0,0.0
2026-03-16 00:00:00+05:30,2377.759805019881,2392.5591399058967,2334.4471812699776,2376.970458984375,3807907,0.0,0.0
2026-03-17 00:00:00+05:30,2387.6260500920594,2387.6260500920594,2328.428710007132,2359.70458984375,2993367,0.0,0.0
2026-03-18 00:00:00+05:30,2377.759931791064,2449.684606821956,2377.759931791064,2408.14794921875,3082388,0.0,0.0
2026-03-19 00:00:00+05:30,2384.6661390424383,2391.5724952581177,2318.7597201236085,2324.482177734375,2757060,0.0,0.0
2026-03-20 00:00:00+05:30,2354.0808258010857,2375.5892402804725,2332.5724113216993,2358.619384765625,4206320,0.0,0.0
2026-03-23 00:00:00+05:30,2333.3618520807718,2374.602714385491,2316.589272171523,2351.910400390625,3860515,0.0,0.0
2026-03-24 00:00:00+05:30,2371.9388633725343,2402.819949907421,2347.2733048784753,2366.709716796875,3420182,0.0,0.0
2026-03-25 00:00:00+05:30,2368.781573169959,2389.204849113034,2338.097761710688,2345.595947265625,5843778,0.0,0.0
2026-03-27 00:00:00+05:30,2371.7413083689694,2389.69802736586,2353.0942427947716,2357.830078125,4979411,0.0,0.0
2026-03-30 00:00:00+05:30,2343.3267357786763,2365.9202902405636,2314.8132066050703,2327.34326171875,6804756,0.0,0.0
2026-04-01 00:00:00+05:30,2396.5056797013217,2438.9304406017563,2365.8216283746565,2375.98388671875,4132661,0.0,0.0
2026-04-02 00:00:00+05:30,2354.080866963729,2436.858383664294,2343.91860884341,2417.915283203125,5378361,0.0,0.0
2026-04-06 00:00:00+05:30,2440.903690225315,2448.7966690134326,2415.4487854587173,2440.804931640625,2572417,0.0,0.0
2026-04-07 00:00:00+05:30,2428.0775971710527,2509.868493428073,2415.251506653692,2505.823486328125,4516550,0.0,0.0
2026-04-08 00:00:00+05:30,2537.592681428627,2545.781695099603,2506.119524847839,2524.9638671875,4769337,0.0,0.0
2026-04-09 00:00:00+05:30,2519.8334525275204,2570.1511917909907,2497.2398973257214,2554.365234375,5628261,0.0,0.0
2026-04-10 00:00:00+05:30,2531.4755878535475,2531.4755878535475,2467.641172150841,2490.53076171875,10480239,0.0,0.0
2026-04-13 00:00:00+05:30,2456.5908344868626,2471.390169384871,2436.9571465386753,2439.5224609375,3739587,0.0,0.0
2026-04-15 00:00:00+05:30,2468.430210056267,2524.7664391435346,2460.0439205944767,2520.72119140625,5261384,0.0,0.0
2026-04-16 00:00:00+05:30,2537.5926488552986,2559.298340252972,2523.779936147688,2542.427001953125,3905403,0.0,0.0
2026-04-17 00:00:00+05:30,2535.6194192375438,2554.365243737743,2521.707947863873,2546.965576171875,2718206,0.0,0.0
2026-04-20 00:00:00+05:30,2552.490731944509,2559.2983296867455,2526.937069016173,2545.091064453125,2288558,0.0,0.0
2026-04-21 00:00:00+05:30,2525.7532081976633,2579.0308149330826,2525.7532081976633,2575.57763671875,2719959,0.0,0.0
2026-04-22 00:00:00+05:30,2545.485597963241,2545.485597963241,2470.107748698972,2504.540771484375,5232045,0.0,0.0
2026-04-23 00:00:00+05:30,2495.167841496993,2525.2598221872495,2482.637786236952,2488.064208984375,2509050,0.0,0.0
2026-04-24 00:00:00+05:30,2454.7163513416886,2471.4889309127534,2356.8434646078067,2364.8349609375,5107719,0.0,0.0
2026-04-27 00:00:00+05:30,2364.8349883004043,2426.1043319099444,2364.8349883004043,2414.85693359375,5853425,0.0,0.0
2026-04-28 00:00:00+05:30,2411.3050180002156,2453.7297789552113,2394.9269906770533,2411.99560546875,4508363,0.0,0.0
2026-04-29 00:00:00+05:30,2418.211337173827,2454.6176048964962,2414.8569175928637,2441.59423828125,2835961,0.0,0.0
2026-04-30 00:00:00+05:30,2445.8368019678887,2457.6762701500647,2405.3852856787867,2440.804931640625,3970446,0.0,0.0
2026-05-01 00:00:00+05:30,2440.804931640625,2440.804931640625,2440.804931640625,2440.804931640625,0,0.0,0.0
2026-05-04 00:00:00+05:30,2460.6360738276094,2464.8785979918853,2392.559133533261,2398.77490234375,2632358,0.0,0.0
2026-05-05 00:00:00+05:30,2397.4922011892513,2427.485422911908,2379.9302759850466,2394.828369140625,3385720,0.0,0.0
2026-05-06 00:00:00+05:30,2409.2328690917466,2437.9436740268407,2374.306536440952,2402.81982421875,3147628,0.0,0.0
2026-05-07 00:00:00+05:30,2405.582406456141,2407.0623398832377,2365.9202387848723,2369.274658203125,5829594,0.0,0.0
2026-05-08 00:00:00+05:30,2365.920344937355,2374.7999458983372,2343.326789953136,2362.368408203125,3792199,0.0,0.0
2026-05-11 00:00:00+05:30,2339.2814955090735,2382.6928771212197,2339.2814955090735,2360.888427734375,1975188,0.0,0.0
2026-05-12 00:00:00+05:30,2343.2279819983573,2343.2279819983573,2252.4587296430527,2269.52734375,6347884,0.0,0.0
2026-05-13 00:00:00+05:30,2275.1510766173806,2278.308219875756,2238.6460506699204,2242.395263671875,3171843,0.0,0.0
2026-05-14 00:00:00+05:30,2234.6996825737074,2234.6996825737074,2176.883514966109,2215.953857421875,5633313,0.0,0.0
2026-05-15 00:00:00+05:30,2221.873423006846,2274.06564640704,2221.873423006846,2233.712890625,3410637,0.0,0.0
2026-05-18 00:00:00+05:30,2233.7129057172556,2262.226194073794,2222.070714305826,2252.656005859375,3773336,0.0,0.0
2026-05-19 00:00:00+05:30,2269.2314317901273,2345.793423403843,2266.3703232911885,2295.968994140625,10394707,0.0,0.0
2026-05-20 00:00:00+05:30,2292.8114703818346,2310.669430390967,2286.793218866712,2296.2646484375,2537422,0.0,0.0
2026-05-21 00:00:00+05:30,2299.816595750975,2304.650948701518,2283.0440165455843,2296.0673828125,3299087,0.0,0.0
2026-05-22 00:00:00+05:30,2299.9154856057353,2308.696328282268,2277.223171267918,2286.300048828125,2617262,0.0,0.0
2026-05-25 00:00:00+05:30,2325.0,2326.10009765625,2293.0,2308.199951171875,3298364,31.0,0.0
2026-05-26 00:00:00+05:30,2308.199951171875,2327.89990234375,2272.39990234375,2276.199951171875,3587597,0.0,0.0
2026-05-27 00:00:00+05:30,2275.0,2295.60009765625,2260.89990234375,2284.199951171875,2653950,0.0,0.0
2026-05-28 00:00:00+05:30,2284.199951171875,2284.199951171875,2284.199951171875,2284.199951171875,0,0.0,0.0
2026-05-29 00:00:00+05:30,2291.0,2334.0,2235.0,2258.89990234375,16331582,0.0,0.0
2026-06-01 00:00:00+05:30,2284.0,2335.0,2280.0,2297.39990234375,7505095,0.0,0.0
2026-06-02 00:00:00+05:30,2320.0,2457.39990234375,2316.199951171875,2446.89990234375,11306127,0.0,0.0
2026-06-03 00:00:00+05:30,2393.0,2393.0,2224.800048828125,2241.699951171875,15660062,0.0,0.0
2026-06-04 00:00:00+05:30,2241.699951171875,2253.10009765625,2216.60009765625,2241.0,4867263,0.0,0.0
2026-06-05 00:00:00+05:30,2262.89990234375,2271.800048828125,2192.0,2198.89990234375,5019717,0.0,0.0
2026-06-08 00:00:00+05:30,2170.0,2177.0,2143.300048828125,2151.39990234375,6536734,0.0,0.0
2026-06-09 00:00:00+05:30,2174.0,2174.0,2132.800048828125,2151.0,4148655,0.0,0.0
2026-06-10 00:00:00+05:30,2151.300048828125,2180.800048828125,2144.800048828125,2153.89990234375,2848650,0.0,0.0
2026-06-11 00:00:00+05:30,2127.0,2154.60009765625,2110.0,2135.60009765625,3079815,0.0,0.0
2026-06-12 00:00:00+05:30,2150.0,2168.0,2138.0,2161.39990234375,2124656,0.0,0.0
2026-06-15 00:00:00+05:30,2192.0,2192.0,2159.300048828125,2162.0,3337083,0.0,0.0
2026-06-16 00:00:00+05:30,2167.0,2209.0,2160.60009765625,2199.0,3079898,0.0,0.0
2026-06-17 00:00:00+05:30,2209.0,2231.0,2200.699951171875,2223.0,2865010,0.0,0.0
2026-06-18 00:00:00+05:30,2209.0,2214.0,2182.0,2203.300048828125,3735188,0.0,0.0
2026-06-19 00:00:00+05:30,2105.0,2138.0,2059.89990234375,2125.0,13286502,0.0,0.0
2026-06-22 00:00:00+05:30,2132.199951171875,2157.0,2121.0,2127.800048828125,4566101,0.0,0.0
2026-06-23 00:00:00+05:30,2111.0,2114.0,2055.0,2059.60009765625,6392736,0.0,0.0
2026-06-24 00:00:00+05:30,2061.0,2120.699951171875,2061.0,2109.0,4747277,0.0,0.0
2026-06-25 00:00:00+05:30,2133.60009765625,2148.5,2088.0,2094.699951171875,4738903,0.0,0.0
2026-06-26 00:00:00+05:30,2094.699951171875,2094.699951171875,2094.699951171875,2094.699951171875,0,0.0,0.0
